uri,normalized,hisco_category,provenance
,veer,https://iisg.amsterdam/resource/hisco/code/hisco/4220,jaikwil
,veerman,https://iisg.amsterdam/resource/hisco/code/hisco/4220,jaikwil
,veerman (op plaats binnen Nederlanden),https://iisg.amsterdam/resource/hisco/code/hisco/4220,jaikwil
,veerschipper (op plaats binnen Nederlanden),https://iisg.amsterdam/resource/hisco/code/hisco/4220,jaikwil
,veerzager,https://iisg.amsterdam/resource/hisco/code/hisco/73200,jaikwil
,velourswerker,https://iisg.amsterdam/resource/hisco/code/hisco/75990,jaikwil
,velourswerker,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,velourswever,https://iisg.amsterdam/resource/hisco/code/hisco/75452,jaikwil
,velourszijdewerker,https://iisg.amsterdam/resource/hisco/code/hisco/75990,jaikwil
,verfkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,jaikwil
,verfmaker,https://iisg.amsterdam/resource/hisco/code/hisco/74140,jaikwil
,verfverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,jaikwil
,verguldelijstenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,vergulder,https://iisg.amsterdam/resource/hisco/code/hisco/93920,jaikwil
,Vergulder,https://iisg.amsterdam/resource/hisco/code/hisco/93920,jaikwil
,verlakker,https://iisg.amsterdam/resource/hisco/code/hisco/81950,jaikwil
,vermiljoenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/71290,jaikwil
,versierder,https://iisg.amsterdam/resource/hisco/code/hisco/37000,jaikwil
,verver,https://iisg.amsterdam/resource/hisco/code/hisco/93120,jaikwil
,Verver,https://iisg.amsterdam/resource/hisco/code/hisco/93120,jaikwil
,verversgast,https://iisg.amsterdam/resource/hisco/code/hisco/75622,jaikwil
,verversgezel,https://iisg.amsterdam/resource/hisco/code/hisco/75622,jaikwil
,verversknecht,https://iisg.amsterdam/resource/hisco/code/hisco/75622,jaikwil
,vetermaker,https://iisg.amsterdam/resource/hisco/code/hisco/80290,jaikwil
,vetleertouwer,https://iisg.amsterdam/resource/hisco/code/hisco/76145,jaikwil
,vettewarier,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,vetweider van kalveren,https://iisg.amsterdam/resource/hisco/code/hisco/61240,jaikwil
,vice-president stadsraad,https://iisg.amsterdam/resource/hisco/code/hisco/12210,jaikwil
,victuali‘nkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,victuali‘nverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,jaikwil
,vijlenkapper,https://iisg.amsterdam/resource/hisco/code/hisco/83220,jaikwil
,vijzelaar,https://iisg.amsterdam/resource/hisco/code/hisco/95390,jaikwil
,viltenhoedenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/79390,jaikwil
,vioolmaker,https://iisg.amsterdam/resource/hisco/code/hisco/94120,jaikwil
,vioolspeler,https://iisg.amsterdam/resource/hisco/code/hisco/17140,jaikwil
,visaandrager,https://iisg.amsterdam/resource/hisco/code/hisco/45220,jaikwil
,visarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/64100,jaikwil
,visdrager,https://iisg.amsterdam/resource/hisco/code/hisco/45220,jaikwil
,vishaakmaker,https://iisg.amsterdam/resource/hisco/code/hisco/87310,jaikwil
,viskoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,visophaler,https://iisg.amsterdam/resource/hisco/code/hisco/64960,jaikwil
,visschoonmaker,https://iisg.amsterdam/resource/hisco/code/hisco/77460,jaikwil
,visser,https://iisg.amsterdam/resource/hisco/code/hisco/64100,jaikwil
,vissersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/64100,jaikwil
,vlasdrager,https://iisg.amsterdam/resource/hisco/code/hisco/98555,jaikwil
,vlaskoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,vlasverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,jaikwil
,vlaswerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,vleeshouwer,https://iisg.amsterdam/resource/hisco/code/hisco/77330,jaikwil
,Vleeshouwer,https://iisg.amsterdam/resource/hisco/code/hisco/77330,jaikwil
,vleeshouwersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/77310,jaikwil
,vleeshouwersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/77330,jaikwil
,vlekdrukker,https://iisg.amsterdam/resource/hisco/code/hisco/92110,jaikwil
,vlotschuitvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/98190,jaikwil
,vlotschuitvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/98990,jaikwil
,vlotschuitvoerder (scheeps),https://iisg.amsterdam/resource/hisco/code/hisco/98190,jaikwil
,voerman,https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,Voerman,https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,voermansknecht,https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,vogelkooienmaker,https://iisg.amsterdam/resource/hisco/code/hisco/72990,jaikwil
,vogelkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,vogelverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,jaikwil
,volder,https://iisg.amsterdam/resource/hisco/code/hisco/75655,jaikwil
,voordraaier,https://iisg.amsterdam/resource/hisco/code/hisco/81230,jaikwil
,voorlezer (kerk),https://iisg.amsterdam/resource/hisco/code/hisco/14190,jaikwil
,voorzanger,https://iisg.amsterdam/resource/hisco/code/hisco/17145,jaikwil
,vormdraaier,https://iisg.amsterdam/resource/hisco/code/hisco/72500,jaikwil
,vormmaker,https://iisg.amsterdam/resource/hisco/code/hisco/72500,jaikwil
,vormsnijder,https://iisg.amsterdam/resource/hisco/code/hisco/82000,jaikwil
,vrijman aan de Waag,https://iisg.amsterdam/resource/hisco/code/hisco/97125,jaikwil
,vroedschap,https://iisg.amsterdam/resource/hisco/code/hisco/21000,jaikwil
,vuilnisman,https://iisg.amsterdam/resource/hisco/code/hisco/99910,jaikwil
,vuilnisschuitsman,https://iisg.amsterdam/resource/hisco/code/hisco/99910,jaikwil
,vuilnisschuitvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/99910,jaikwil
,waagdrager,https://iisg.amsterdam/resource/hisco/code/hisco/39150,jaikwil
,Waagdrager,https://iisg.amsterdam/resource/hisco/code/hisco/39150,jaikwil
,waaiermaker,https://iisg.amsterdam/resource/hisco/code/hisco/91090,jaikwil
,waalridder,https://iisg.amsterdam/resource/hisco/code/hisco/97120,jaikwil
,waard,https://iisg.amsterdam/resource/hisco/code/hisco/51020,jaikwil
,wafelbakker,https://iisg.amsterdam/resource/hisco/code/hisco/77630,jaikwil
,wagenaar,https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,wagenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81925,jaikwil
,wagenmakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/81925,jaikwil
,wagensmeerder,https://iisg.amsterdam/resource/hisco/code/hisco/81925,jaikwil
,waker,https://iisg.amsterdam/resource/hisco/code/hisco/58940,jaikwil
,wapenschilder,https://iisg.amsterdam/resource/hisco/code/hisco/93950,jaikwil
,wapensnijder,https://iisg.amsterdam/resource/hisco/code/hisco/93950,jaikwil
,wapensteensnijder,https://iisg.amsterdam/resource/hisco/code/hisco/83920,jaikwil
,warmoezenier,https://iisg.amsterdam/resource/hisco/code/hisco/61270,jaikwil
,wasbleker,https://iisg.amsterdam/resource/hisco/code/hisco/56090,jaikwil
,waskaarsenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/94960,jaikwil
,waskoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,waspoppenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/94990,jaikwil
,waterhaler,https://iisg.amsterdam/resource/hisco/code/hisco/97125,jaikwil
,waterscheepman,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,waterscheepsgezel,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,waterscheepsknecht,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,waterscheepsman,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,waterscheepsvaarder,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,waterschipper,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,waterschipsgezel,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,weger (Waag),https://iisg.amsterdam/resource/hisco/code/hisco/39150,jaikwil
,Wever,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,wever,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,weversgezel,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,wieldraaier,https://iisg.amsterdam/resource/hisco/code/hisco/81925,jaikwil
,wieldraaiersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/81925,jaikwil
,wielmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81925,jaikwil
,wijnbrander,https://iisg.amsterdam/resource/hisco/code/hisco/74490,jaikwil
,wijnhandelaar,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,wijnkoopman,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,wijnkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,wijnkopersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,wijnkuiper,https://iisg.amsterdam/resource/hisco/code/hisco/81930,jaikwil
,wijnkuipersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/81930,jaikwil
,wijnroeier,https://iisg.amsterdam/resource/hisco/code/hisco/39150,jaikwil
,wijntapper,https://iisg.amsterdam/resource/hisco/code/hisco/53240,jaikwil
,Wijntapper,https://iisg.amsterdam/resource/hisco/code/hisco/53240,jaikwil
,wijnverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,wijnverlater,https://iisg.amsterdam/resource/hisco/code/hisco/31030,jaikwil
,Wijnverlater,https://iisg.amsterdam/resource/hisco/code/hisco/45190,jaikwil
,wijnverlatersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/31030,jaikwil
,wijnverlatersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/31030,jaikwil
,winkelhouder,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,winkelier,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,Winkelier,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,winkelier (lint),https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,winkelier (zijde),https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,winkeliersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/45130,jaikwil
,winkelknecht,https://iisg.amsterdam/resource/hisco/code/hisco/45130,jaikwil
,wisselaar,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,witleerbereider,https://iisg.amsterdam/resource/hisco/code/hisco/76100,jaikwil
,wittesteenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,wittewasmaker,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,witwerker,https://iisg.amsterdam/resource/hisco/code/hisco/81190,jaikwil
,witwerkersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/81190,jaikwil
,wolkaarder,https://iisg.amsterdam/resource/hisco/code/hisco/75135,jaikwil
,wolkammer,https://iisg.amsterdam/resource/hisco/code/hisco/75145,jaikwil
,Wolkammer,https://iisg.amsterdam/resource/hisco/code/hisco/75145,jaikwil
,wolklopper,https://iisg.amsterdam/resource/hisco/code/hisco/75130,jaikwil
,wollenlakenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,wollenlakenwever,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,wolscheider,https://iisg.amsterdam/resource/hisco/code/hisco/75135,jaikwil
,wolschrobber,https://iisg.amsterdam/resource/hisco/code/hisco/75145,jaikwil
,wolspinder,https://iisg.amsterdam/resource/hisco/code/hisco/75220,jaikwil
,wolverver,https://iisg.amsterdam/resource/hisco/code/hisco/75622,jaikwil
,wolwasser,https://iisg.amsterdam/resource/hisco/code/hisco/75635,jaikwil
,wolwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,wolwever,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,Wolwever,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,wolweversgezel,https://iisg.amsterdam/resource/hisco/code/hisco/75400,jaikwil
,zaadwinkelier,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,zaagmolenaar,https://iisg.amsterdam/resource/hisco/code/hisco/81225,jaikwil
,zaagmolenaarsknecht,https://iisg.amsterdam/resource/hisco/code/hisco/81225,jaikwil
,zaakgelastigde hertog van Saxen Gotha,https://iisg.amsterdam/resource/hisco/code/hisco/43200,jaikwil
,zadelmaker,https://iisg.amsterdam/resource/hisco/code/hisco/80320,jaikwil
,zadelmakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/80320,jaikwil
,zaelemaecker,https://iisg.amsterdam/resource/hisco/code/hisco/79920,jaikwil
,zager,https://iisg.amsterdam/resource/hisco/code/hisco/81225,jaikwil
,Zaijlemaacker,https://iisg.amsterdam/resource/hisco/code/hisco/79920,jaikwil
,zalemaecker,https://iisg.amsterdam/resource/hisco/code/hisco/79920,jaikwil
,Zalemaker,https://iisg.amsterdam/resource/hisco/code/hisco/79920,jaikwil
,zalmkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,zalmverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,jaikwil
,zanddrager,https://iisg.amsterdam/resource/hisco/code/hisco/97125,jaikwil
,zandkruier,https://iisg.amsterdam/resource/hisco/code/hisco/99910,jaikwil
,zandman,https://iisg.amsterdam/resource/hisco/code/hisco/71190,jaikwil
,zandmeter,https://iisg.amsterdam/resource/hisco/code/hisco/22240,jaikwil
,zandschipper,https://iisg.amsterdam/resource/hisco/code/hisco/4220,jaikwil
,zandverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45220,jaikwil
,zandvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/4220,jaikwil
,zeembereider,https://iisg.amsterdam/resource/hisco/code/hisco/76100,jaikwil
,zeemleerbereider,https://iisg.amsterdam/resource/hisco/code/hisco/76100,jaikwil
,zeemleerkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,zeemleertouwer,https://iisg.amsterdam/resource/hisco/code/hisco/76150,jaikwil
,zeemleerverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,jaikwil
,zeemtouwer,https://iisg.amsterdam/resource/hisco/code/hisco/76150,jaikwil
,zeemtouwersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/76150,jaikwil
,zeeptouwer,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,zeepzieder,https://iisg.amsterdam/resource/hisco/code/hisco/74220,jaikwil
,zeepziedersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/74220,jaikwil
,zeepziedersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/74220,jaikwil
,zegelsnijder,https://iisg.amsterdam/resource/hisco/code/hisco/84390,jaikwil
,zeilenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/79920,jaikwil
,zeilenmaker (scheeps),https://iisg.amsterdam/resource/hisco/code/hisco/79920,jaikwil
,zeilenmakersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/79920,jaikwil
,zeilenwever,https://iisg.amsterdam/resource/hisco/code/hisco/79920,jaikwil
,zeilschuitvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,zeilvoerder,https://iisg.amsterdam/resource/hisco/code/hisco/4217,jaikwil
,zevenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/94990,jaikwil
,ziekenbezoeker,https://iisg.amsterdam/resource/hisco/code/hisco/59940,jaikwil
,ziekentrooster,https://iisg.amsterdam/resource/hisco/code/hisco/14120,jaikwil
,zijdebrokaatwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdedamastwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdedraaier,https://iisg.amsterdam/resource/hisco/code/hisco/79920,jaikwil
,zijdegreinmaker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdegreinwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdegrofgreinwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdegrofgreinwerkersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdehandelaar,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,zijdekaarder,https://iisg.amsterdam/resource/hisco/code/hisco/75135,jaikwil
,zijdekoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,zijdekramer,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdelintwerker,https://iisg.amsterdam/resource/hisco/code/hisco/21110,jaikwil
,zijdelintwerkersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/21110,jaikwil
,zijdemanufactuurwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75990,jaikwil
,zijdenkousenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdenkousenwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdenkousenwever,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdenlakendrapenier,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdenlakenkoopman,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,zijdenlakenkoper,https://iisg.amsterdam/resource/hisco/code/hisco/42220,jaikwil
,zijdenlakenkramer,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdenlakenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdenlakenwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdenlakenwinkelier,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,zijdereder,https://iisg.amsterdam/resource/hisco/code/hisco/75190,jaikwil
,zijdereder,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,zijderedersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/75190,jaikwil
,zijderedersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/75190,jaikwil
,zijdeschaarder,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdesorteerder,https://iisg.amsterdam/resource/hisco/code/hisco/75115,jaikwil
,zijdetrekwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdetwijnder,https://iisg.amsterdam/resource/hisco/code/hisco/75250,jaikwil
,zijdeverver,https://iisg.amsterdam/resource/hisco/code/hisco/75622,jaikwil
,zijdeverversgezel,https://iisg.amsterdam/resource/hisco/code/hisco/75622,jaikwil
,zijdeverversknecht,https://iisg.amsterdam/resource/hisco/code/hisco/75622,jaikwil
,zijdewerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdewerkersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zijdewever,https://iisg.amsterdam/resource/hisco/code/hisco/75432,jaikwil
,zijdewinder,https://iisg.amsterdam/resource/hisco/code/hisco/75250,jaikwil
,zijdewinkelier,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,zilverdraadpletter,https://iisg.amsterdam/resource/hisco/code/hisco/88050,jaikwil
,zilverdraadtrekker,https://iisg.amsterdam/resource/hisco/code/hisco/88050,jaikwil
,zilverdraadwerker,https://iisg.amsterdam/resource/hisco/code/hisco/88050,jaikwil
,zilverpletter,https://iisg.amsterdam/resource/hisco/code/hisco/88050,jaikwil
,zilversmid,https://iisg.amsterdam/resource/hisco/code/hisco/88050,jaikwil
,zilversmidsgezel,https://iisg.amsterdam/resource/hisco/code/hisco/88050,jaikwil
,zilverspinder,https://iisg.amsterdam/resource/hisco/code/hisco/75220,jaikwil
,zilvertrekker,https://iisg.amsterdam/resource/hisco/code/hisco/88050,jaikwil
,zoetelaar,https://iisg.amsterdam/resource/hisco/code/hisco/45290,jaikwil
,zoetemelkverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/41025,jaikwil
,zoutdrager,https://iisg.amsterdam/resource/hisco/code/hisco/98620,jaikwil
,zoutmeester,https://iisg.amsterdam/resource/hisco/code/hisco/99999,jaikwil
,zoutmeter,https://iisg.amsterdam/resource/hisco/code/hisco/39150,jaikwil
,zoutwerker,https://iisg.amsterdam/resource/hisco/code/hisco/99930,jaikwil
,zoutzieder,https://iisg.amsterdam/resource/hisco/code/hisco/74470,jaikwil
,zuivelkoper,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,zuivelverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/41030,jaikwil
,zwaardveger,https://iisg.amsterdam/resource/hisco/code/hisco/83920,jaikwil
,zwaardvegersgezel,https://iisg.amsterdam/resource/hisco/code/hisco/83920,jaikwil
,zwartlakenwerker,https://iisg.amsterdam/resource/hisco/code/hisco/75000,jaikwil
,zwartverver,https://iisg.amsterdam/resource/hisco/code/hisco/75622,jaikwil
